Wavelength (nm),30 s,60 s,90 s,120 s,150 s,180 s,210 s,240 s,270 s,300 s,330 s,360 s,390 s,420 s,450 s,480 s,570 s,600 s
591.9838867,-0.003946194,0.026858764,0.012421654,-0.000621802,-0.005043474,-0.000404927,-0.005546992,0.001108427,0.011142962,-0.001844233,-0.000279582,7.53E-05,-0.000221113,0.003713304,0.004482167,0.013198792,0.007787645,0.002346054
591.0159302,-0.004042634,0.026784915,0.012458601,-0.000939265,-0.005028736,-0.00046968,-0.005324279,0.001055098,0.011212073,-0.001980671,-0.00029143,0.000173497,-0.000248227,0.003810019,0.004533406,0.01308617,0.007682742,0.002427368
590.010376,-0.00392634,0.026941467,0.012513828,-0.000795782,-0.005142946,-0.000415633,-0.005196766,0.00127167,0.011493652,-0.001768083,-0.000105033,0.000326467,-0.000295983,0.004030138,0.004608041,0.013294974,0.007958033,0.002657413
589.0046387,-0.003880623,0.027211964,0.01251159,-0.000725702,-0.00512335,-0.000424478,-0.005148778,0.001331283,0.011487725,-0.001722191,-0.000112227,0.000206567,-9.37E-06,0.003913522,0.0046639,0.013454347,0.008089639,0.002617462
587.9986572,-0.003827975,0.027227068,0.012687493,-0.000637672,-0.005168219,-0.000188098,-0.005161313,0.001207393,0.011844733,-0.001595111,-6.37E-05,0.000572846,6.36E-05,0.004122038,0.004743791,0.013544817,0.008315897,0.002778721
586.9924316,-0.003648891,0.027171096,0.012780123,-0.000574857,-0.005195896,-0.000237465,-0.005131587,0.001332062,0.011784803,-0.001597484,-7.51E-05,0.000567947,0.000307841,0.004055482,0.004867515,0.01370332,0.008496681,0.003096282
585.9859009,-0.003526893,0.027324423,0.012877973,-0.00054642,-0.005111019,-0.000234826,-0.005011336,0.001571997,0.011807119,-0.001520208,0.000111169,0.000619401,0.000419115,0.004350185,0.005027517,0.013773374,0.008708335,0.003370585
585.0164185,-0.003638058,0.027539168,0.013021588,-0.000431925,-0.005235335,-0.000166725,-0.004983545,0.001604473,0.011938727,-0.001550955,0.00010757,0.000575593,0.000295278,0.004485018,0.005157085,0.013858219,0.008735115,0.003393282
584.0094604,-0.003291117,0.027788734,0.01310746,-0.000203106,-0.004916953,3.55E-05,-0.004810774,0.001799224,0.012218541,-0.001110227,0.000430645,0.00093453,0.00078718,0.004650713,0.005420112,0.01430048,0.009181997,0.003787588
583.0021973,-0.003243587,0.027876168,0.013152069,-0.000299811,-0.004711073,0.000101096,-0.004566371,0.001833875,0.012098054,-0.001042212,0.000494004,0.001156103,0.000899251,0.004686377,0.005669608,0.014328278,0.009208331,0.003949439
581.9946899,-0.003303705,0.027721403,0.013066696,-0.000392978,-0.004727871,0.000137217,-0.004821322,0.00180736,0.012150466,-0.00123941,0.000516862,0.001116835,0.000825122,0.004576752,0.005520302,0.014441757,0.009290754,0.003915376
580.9868774,-0.003174261,0.027833497,0.013272928,-0.000262404,-0.004607046,0.000165546,-0.004469689,0.001992607,0.012432628,-0.001133929,0.00052106,0.001299502,0.00099625,0.004837517,0.005897258,0.014538054,0.009652259,0.004256068
580.0162354,-0.002858736,0.027840922,0.013375721,-7.85E-05,-0.004431717,0.000293491,-0.004437559,0.001968787,0.012421654,-0.000966644,0.000877229,0.001435547,0.001138636,0.005025186,0.006162073,0.01481671,0.009965723,0.004486195
579.0079346,-0.003096596,0.027634386,0.013410854,-2.52E-05,-0.004485932,0.00030349,-0.004592396,0.002055153,0.012574791,-0.001091481,0.000943584,0.001336943,0.001257729,0.005138172,0.006073967,0.014737757,0.009908489,0.00464671
577.9993896,-0.002850146,0.027758379,0.013618613,-0.000119318,-0.004261136,0.000465342,-0.00451355,0.002253411,0.012787481,-0.00086957,0.000972511,0.00175904,0.001381009,0.005174898,0.006453532,0.014979911,0.010149448,0.004927126
576.9906006,-0.002802208,0.027697841,0.013726109,-1.83E-05,-0.004231452,0.000557164,-0.004373753,0.002162999,0.012897385,-0.000785756,0.00108834,0.001819474,0.001451078,0.005187263,0.006575038,0.014994916,0.010333092,0.00516717
575.9816284,-0.002678583,0.02794148,0.013802875,0.000116062,-0.004134899,0.000580829,-0.004382671,0.002312612,0.013250643,-0.000695465,0.001338631,0.001997834,0.001679619,0.005296439,0.006860673,0.015379251,0.010625879,0.005423048
575.0096436,-0.002724631,0.028427232,0.013746602,0.000172849,-0.00395902,0.000596486,-0.004307529,0.002362686,0.013414912,-0.000517876,0.001324065,0.002045322,0.001756025,0.005374612,0.0070925,0.0154617,0.010789211,0.005616031
574.0001831,-0.002473028,0.028191332,0.014020552,0.000457283,-0.003612798,0.000829479,-0.004079256,0.002674212,0.013396091,-0.000327593,0.001673928,0.002310478,0.002102284,0.005737828,0.007371104,0.015766906,0.011102594,0.006061551
572.9903564,-0.002481831,0.028149432,0.013889382,0.000303075,-0.00370962,0.000733554,-0.004371908,0.002593321,0.013574623,-0.000323661,0.001708959,0.002302411,0.002104703,0.005775024,0.007475801,0.015811065,0.011208541,0.006007899
572.0177612,-0.002338187,0.029152537,0.014066138,0.000654113,-0.003571927,0.000974872,-0.004170385,0.002943871,0.013864794,-2.27E-05,0.002018248,0.002618843,0.002500313,0.006091949,0.00793283,0.016405702,0.011689433,0.006570859
571.0074463,-0.002243788,0.028831281,0.013903094,0.000532646,-0.003647248,0.000898084,-0.004184281,0.003049643,0.013815941,7.45E-05,0.001941484,0.002654236,0.002451473,0.006084651,0.007903989,0.016469445,0.011620751,0.00645587
569.9969482,-0.00213278,0.028765809,0.01396246,0.000686754,-0.003770495,0.001084967,-0.004053046,0.003147515,0.014467475,0.000199005,0.002067924,0.002755379,0.002678692,0.006317955,0.008244554,0.01669137,0.012077613,0.006939522
568.986145,-0.002117788,0.028664313,0.013995288,0.000676279,-0.003871849,0.0010038,-0.00387657,0.003008952,0.014163368,0.000141257,0.002296035,0.002798234,0.002892297,0.006385252,0.008205062,0.016683809,0.012177301,0.007067925
568.0125732,-0.00198799,0.028770179,0.014230822,0.000788762,-0.003674251,0.001422379,-0.003652998,0.003249217,0.014009457,0.000300925,0.002630171,0.003204282,0.003157788,0.006621873,0.008622087,0.017252412,0.012479354,0.007599016
567.0013428,-0.001883463,0.028666249,0.014233097,0.001021885,-0.003806061,0.001412147,-0.003699148,0.003419842,0.014681765,0.000454899,0.002903763,0.003406457,0.00322032,0.006783573,0.008817792,0.017457517,0.012737578,0.007806674
